co_mun,no_mun,ano,variavel,economia_categoria,economia_subcategoria,valor
2703106,Igaci,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,807.0
2703106,Igaci,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,32656.0
2703106,Igaci,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,48696.0
2703106,Igaci,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,60202.0
2703106,Igaci,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,21716.0
2703106,Igaci,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,1104.0
2703106,Igaci,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,36247.0
2703106,Igaci,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,59067.0
2703106,Igaci,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,67715.0
2703106,Igaci,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,21001.0
2703106,Igaci,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,1411.0
2703106,Igaci,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,43427.0
2703106,Igaci,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,65839.0
2703106,Igaci,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,74940.0
2703106,Igaci,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,21412.0
2703106,Igaci,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2297.0
2703106,Igaci,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,49122.0
2703106,Igaci,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,72831.0
2703106,Igaci,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,77155.0
2703106,Igaci,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,18748.0
2703106,Igaci,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2084.0
2703106,Igaci,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,54615.0
2703106,Igaci,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,75448.0
2703106,Igaci,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,92864.0
2703106,Igaci,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,28141.0
2703106,Igaci,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,2412.0
2703106,Igaci,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,60271.0
2703106,Igaci,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,90825.0
2703106,Igaci,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,97413.0
2703106,Igaci,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,28274.0
2703106,Igaci,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3323.0
2703106,Igaci,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,64028.0
2703106,Igaci,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,95625.0
2703106,Igaci,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,104989.0
2703106,Igaci,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,27671.0
2703106,Igaci,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,3551.0
2703106,Igaci,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,72017.0
2703106,Igaci,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,103240.0
2703106,Igaci,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,116705.0
2703106,Igaci,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,29103.0
2703106,Igaci,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4979.0
2703106,Igaci,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,80572.0
2703106,Igaci,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,114653.0
2703106,Igaci,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,129467.0
2703106,Igaci,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,32234.0
2703106,Igaci,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5443.0
2703106,Igaci,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,89398.0
2703106,Igaci,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,127075.0
2703106,Igaci,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,155223.0
2703106,Igaci,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,45692.0
2703106,Igaci,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5218.0
2703106,Igaci,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,101660.0
2703106,Igaci,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,152570.0
2703106,Igaci,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,147980.0
2703106,Igaci,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,29192.0
2703106,Igaci,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4533.0
2703106,Igaci,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,110467.0
2703106,Igaci,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,144192.0
2703106,Igaci,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,161950.0
2703106,Igaci,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,28993.0
2703106,Igaci,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,6140.0
2703106,Igaci,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,122948.0
2703106,Igaci,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,158082.0
2703106,Igaci,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,167031.0
2703106,Igaci,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,30411.0
2703106,Igaci,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5001.0
2703106,Igaci,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,127728.0
2703106,Igaci,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,163140.0
2703106,Igaci,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,181926.0
2703106,Igaci,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,38508.0
2703106,Igaci,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5501.0
2703106,Igaci,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,133326.0
2703106,Igaci,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,177334.0
2703106,Igaci,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,197218.0
2703106,Igaci,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,40026.0
2703106,Igaci,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,6336.0
2703106,Igaci,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,146239.0
2703106,Igaci,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,192602.0
2703106,Igaci,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,218611.0
2703106,Igaci,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,52467.0
2703106,Igaci,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,7936.0
2703106,Igaci,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,153439.0
2703106,Igaci,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,213842.0
2703106,Igaci,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,262742.0
2703106,Igaci,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,92761.0
2703106,Igaci,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,7256.0
2703106,Igaci,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,157803.0
2703106,Igaci,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,257820.0
2703106,Igaci,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,311914.0
2703106,Igaci,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,115103.0
2703106,Igaci,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,7111.0
2703106,Igaci,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,183903.0
2703106,Igaci,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,306118.0
2703205,Igreja Nova,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,109951.0
2703205,Igreja Nova,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,39549.0
2703205,Igreja Nova,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,33609.0
2703205,Igreja Nova,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,32219.0
2703205,Igreja Nova,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,105377.0
2703205,Igreja Nova,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,127594.0
2703205,Igreja Nova,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,29697.0
2703205,Igreja Nova,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,54233.0
2703205,Igreja Nova,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,36809.0
2703205,Igreja Nova,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,120738.0
2703205,Igreja Nova,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,139451.0
2703205,Igreja Nova,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,42386.0
2703205,Igreja Nova,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,49925.0
2703205,Igreja Nova,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,37684.0
2703205,Igreja Nova,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,129994.0
2703205,Igreja Nova,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,153802.0
2703205,Igreja Nova,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,39684.0
2703205,Igreja Nova,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,56903.0
2703205,Igreja Nova,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,45634.0
2703205,Igreja Nova,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,142220.0
2703205,Igreja Nova,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,136506.0
2703205,Igreja Nova,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,39849.0
2703205,Igreja Nova,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,38272.0
2703205,Igreja Nova,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,49763.0
2703205,Igreja Nova,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,127884.0
2703205,Igreja Nova,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,162463.0
2703205,Igreja Nova,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,39275.0
2703205,Igreja Nova,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,54769.0
2703205,Igreja Nova,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,58684.0
2703205,Igreja Nova,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,152728.0
2703205,Igreja Nova,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,214399.0
2703205,Igreja Nova,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,62075.0
2703205,Igreja Nova,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,69781.0
2703205,Igreja Nova,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,69978.0
2703205,Igreja Nova,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,201835.0
2703205,Igreja Nova,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,178890.0
2703205,Igreja Nova,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,68342.0
