co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,4324
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,4304
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,4435
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,4423
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,4380
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,4343
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4404
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,4378
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,4356
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,14358
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,14119
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,14209
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,14334
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,14293
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,14433
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,14437
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,14352
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,14360
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,14190
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,14144
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,14111
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3957
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3920
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3980
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,4215
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,4422
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3920
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3961
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3955
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3946
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3958
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3955
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3938
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,12850
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,12704
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,12845
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,13571
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,14149
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,12722
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,12822
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,12805
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,12843
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,12803
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,12809
2705705,Olho d'Água das Flores,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,12753
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3875
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3776
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3707
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3934
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3924
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3755
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3804
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3798
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3938
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3771
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3773
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3797
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,12523
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,12148
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,11883
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,12737
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,12711
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,12131
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,12277
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,12283
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,12747
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,12044
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,12068
2705705,Olho d'Água das Flores,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,12151
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3723
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3847
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3789
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3708
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3710
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3791
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3757
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3745
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3704
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3728
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3671
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3641
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,11897
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,12081
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,11706
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,11889
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,11892
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,11991
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,11940
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,11930
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,11864
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,11593
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,11483
2705705,Olho d'Água das Flores,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,11445
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3901
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3969
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3959
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3843
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3801
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,4041
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,4008
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3968
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3849
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4046
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,4032
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3995
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,11780
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,11566
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,11298
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,11779
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,11710
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,11941
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,11909
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,11853
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,11706
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,11624
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,11614
2705705,Olho d'Água das Flores,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,11585
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,4026
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,4130
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,4169
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,4028
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,4019
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,4096
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,4070
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,4049
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,4038
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4143
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,4122
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,4076
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,11480
2705705,Olho d'Água das Flores,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,11695
