_id,co_reg_plan,no_reg_plan,ano,variavel,ensino_rede,ensino_tipo,valor
3623,2708.0,Serrana Dos Quilombos,2019,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9672.0
3624,2708.0,Serrana Dos Quilombos,2019,Matrícula,Pública,Ensino Fundamental,39481.0
3625,2708.0,Serrana Dos Quilombos,2019,Matrícula,Pública,Ensino Médio,8879.0
3626,2708.0,Serrana Dos Quilombos,2019,Matrícula,Total,Educação Infantil,12754.0
3627,2708.0,Serrana Dos Quilombos,2019,Matrícula,Total,Educação Profissional,1382.0
3628,2708.0,Serrana Dos Quilombos,2019,Matrícula,Total,Educação de Jovens e Adultos (EJA),9672.0
3629,2708.0,Serrana Dos Quilombos,2019,Matrícula,Total,Ensino Fundamental,42649.0
3630,2708.0,Serrana Dos Quilombos,2019,Matrícula,Total,Ensino Médio,9230.0
3631,2708.0,Serrana Dos Quilombos,2020,Matrícula,Estadual,Educação Infantil,116.0
3632,2708.0,Serrana Dos Quilombos,2020,Matrícula,Estadual,Educação Profissional,985.0
3633,2708.0,Serrana Dos Quilombos,2020,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1755.0
3634,2708.0,Serrana Dos Quilombos,2020,Matrícula,Estadual,Ensino Fundamental,1250.0
3635,2708.0,Serrana Dos Quilombos,2020,Matrícula,Estadual,Ensino Médio,8573.0
3636,2708.0,Serrana Dos Quilombos,2020,Matrícula,Federal,Educação Infantil,0.0
3637,2708.0,Serrana Dos Quilombos,2020,Matrícula,Federal,Educação Profissional,468.0
3638,2708.0,Serrana Dos Quilombos,2020,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
3639,2708.0,Serrana Dos Quilombos,2020,Matrícula,Federal,Ensino Fundamental,0.0
3640,2708.0,Serrana Dos Quilombos,2020,Matrícula,Federal,Ensino Médio,468.0
3641,2708.0,Serrana Dos Quilombos,2020,Matrícula,Municipal,Educação Infantil,10934.0
3642,2708.0,Serrana Dos Quilombos,2020,Matrícula,Municipal,Educação Profissional,240.0
3643,2708.0,Serrana Dos Quilombos,2020,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6835.0
3644,2708.0,Serrana Dos Quilombos,2020,Matrícula,Municipal,Ensino Fundamental,36675.0
3645,2708.0,Serrana Dos Quilombos,2020,Matrícula,Municipal,Ensino Médio,0.0
3646,2708.0,Serrana Dos Quilombos,2020,Matrícula,Privada,Educação Infantil,888.0
3647,2708.0,Serrana Dos Quilombos,2020,Matrícula,Privada,Educação Profissional,0.0
3648,2708.0,Serrana Dos Quilombos,2020,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3649,2708.0,Serrana Dos Quilombos,2020,Matrícula,Privada,Ensino Fundamental,3113.0
3650,2708.0,Serrana Dos Quilombos,2020,Matrícula,Privada,Ensino Médio,339.0
3651,2708.0,Serrana Dos Quilombos,2020,Matrícula,Pública,Educação Infantil,11050.0
3652,2708.0,Serrana Dos Quilombos,2020,Matrícula,Pública,Educação Profissional,1693.0
3653,2708.0,Serrana Dos Quilombos,2020,Matrícula,Pública,Educação de Jovens e Adultos (EJA),8590.0
3654,2708.0,Serrana Dos Quilombos,2020,Matrícula,Pública,Ensino Fundamental,37925.0
3655,2708.0,Serrana Dos Quilombos,2020,Matrícula,Pública,Ensino Médio,9041.0
3656,2708.0,Serrana Dos Quilombos,2020,Matrícula,Total,Educação Infantil,11938.0
3657,2708.0,Serrana Dos Quilombos,2020,Matrícula,Total,Educação Profissional,1693.0
3658,2708.0,Serrana Dos Quilombos,2020,Matrícula,Total,Educação de Jovens e Adultos (EJA),8590.0
3659,2708.0,Serrana Dos Quilombos,2020,Matrícula,Total,Ensino Fundamental,41038.0
3660,2708.0,Serrana Dos Quilombos,2020,Matrícula,Total,Ensino Médio,9380.0
3661,2708.0,Serrana Dos Quilombos,2021,Matrícula,Estadual,Educação Infantil,104.0
3662,2708.0,Serrana Dos Quilombos,2021,Matrícula,Estadual,Educação Profissional,1191.0
3663,2708.0,Serrana Dos Quilombos,2021,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1212.0
3664,2708.0,Serrana Dos Quilombos,2021,Matrícula,Estadual,Ensino Fundamental,1106.0
3665,2708.0,Serrana Dos Quilombos,2021,Matrícula,Estadual,Ensino Médio,9378.0
3666,2708.0,Serrana Dos Quilombos,2021,Matrícula,Federal,Educação Infantil,0.0
3667,2708.0,Serrana Dos Quilombos,2021,Matrícula,Federal,Educação Profissional,522.0
3668,2708.0,Serrana Dos Quilombos,2021,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
3669,2708.0,Serrana Dos Quilombos,2021,Matrícula,Federal,Ensino Fundamental,0.0
3670,2708.0,Serrana Dos Quilombos,2021,Matrícula,Federal,Ensino Médio,522.0
3671,2708.0,Serrana Dos Quilombos,2021,Matrícula,Municipal,Educação Infantil,11320.0
3672,2708.0,Serrana Dos Quilombos,2021,Matrícula,Municipal,Educação Profissional,0.0
3673,2708.0,Serrana Dos Quilombos,2021,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),9001.0
3674,2708.0,Serrana Dos Quilombos,2021,Matrícula,Municipal,Ensino Fundamental,36002.0
3675,2708.0,Serrana Dos Quilombos,2021,Matrícula,Municipal,Ensino Médio,0.0
3676,2708.0,Serrana Dos Quilombos,2021,Matrícula,Privada,Educação Infantil,731.0
3677,2708.0,Serrana Dos Quilombos,2021,Matrícula,Privada,Educação Profissional,0.0
3678,2708.0,Serrana Dos Quilombos,2021,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3679,2708.0,Serrana Dos Quilombos,2021,Matrícula,Privada,Ensino Fundamental,2875.0
3680,2708.0,Serrana Dos Quilombos,2021,Matrícula,Privada,Ensino Médio,338.0
3681,2708.0,Serrana Dos Quilombos,2021,Matrícula,Pública,Educação Infantil,11424.0
3682,2708.0,Serrana Dos Quilombos,2021,Matrícula,Pública,Educação Profissional,1713.0
3683,2708.0,Serrana Dos Quilombos,2021,Matrícula,Pública,Educação de Jovens e Adultos (EJA),10213.0
3684,2708.0,Serrana Dos Quilombos,2021,Matrícula,Pública,Ensino Fundamental,37108.0
3685,2708.0,Serrana Dos Quilombos,2021,Matrícula,Pública,Ensino Médio,9900.0
3686,2708.0,Serrana Dos Quilombos,2021,Matrícula,Total,Educação Infantil,12155.0
3687,2708.0,Serrana Dos Quilombos,2021,Matrícula,Total,Educação Profissional,1713.0
3688,2708.0,Serrana Dos Quilombos,2021,Matrícula,Total,Educação de Jovens e Adultos (EJA),10213.0
3689,2708.0,Serrana Dos Quilombos,2021,Matrícula,Total,Ensino Fundamental,39983.0
3690,2708.0,Serrana Dos Quilombos,2021,Matrícula,Total,Ensino Médio,10238.0
3691,2708.0,Serrana Dos Quilombos,2022,Matrícula,Estadual,Educação Infantil,94.0
3692,2708.0,Serrana Dos Quilombos,2022,Matrícula,Estadual,Educação Profissional,1843.0
3693,2708.0,Serrana Dos Quilombos,2022,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2020.0
3694,2708.0,Serrana Dos Quilombos,2022,Matrícula,Estadual,Ensino Fundamental,1047.0
3695,2708.0,Serrana Dos Quilombos,2022,Matrícula,Estadual,Ensino Médio,9693.0
3696,2708.0,Serrana Dos Quilombos,2022,Matrícula,Federal,Educação Infantil,0.0
3697,2708.0,Serrana Dos Quilombos,2022,Matrícula,Federal,Educação Profissional,488.0
3698,2708.0,Serrana Dos Quilombos,2022,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
3699,2708.0,Serrana Dos Quilombos,2022,Matrícula,Federal,Ensino Fundamental,0.0
3700,2708.0,Serrana Dos Quilombos,2022,Matrícula,Federal,Ensino Médio,488.0
3701,2708.0,Serrana Dos Quilombos,2022,Matrícula,Municipal,Educação Infantil,12330.0
3702,2708.0,Serrana Dos Quilombos,2022,Matrícula,Municipal,Educação Profissional,1394.0
3703,2708.0,Serrana Dos Quilombos,2022,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),10430.0
3704,2708.0,Serrana Dos Quilombos,2022,Matrícula,Municipal,Ensino Fundamental,34661.0
3705,2708.0,Serrana Dos Quilombos,2022,Matrícula,Municipal,Ensino Médio,0.0
3706,2708.0,Serrana Dos Quilombos,2022,Matrícula,Privada,Educação Infantil,871.0
3707,2708.0,Serrana Dos Quilombos,2022,Matrícula,Privada,Educação Profissional,0.0
3708,2708.0,Serrana Dos Quilombos,2022,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3709,2708.0,Serrana Dos Quilombos,2022,Matrícula,Privada,Ensino Fundamental,2976.0
3710,2708.0,Serrana Dos Quilombos,2022,Matrícula,Privada,Ensino Médio,374.0
3711,2708.0,Serrana Dos Quilombos,2022,Matrícula,Pública,Educação Infantil,12424.0
3712,2708.0,Serrana Dos Quilombos,2022,Matrícula,Pública,Educação Profissional,3725.0
3713,2708.0,Serrana Dos Quilombos,2022,Matrícula,Pública,Educação de Jovens e Adultos (EJA),12450.0
3714,2708.0,Serrana Dos Quilombos,2022,Matrícula,Pública,Ensino Fundamental,35708.0
3715,2708.0,Serrana Dos Quilombos,2022,Matrícula,Pública,Ensino Médio,10181.0
3716,2708.0,Serrana Dos Quilombos,2022,Matrícula,Total,Educação Infantil,13295.0
3717,2708.0,Serrana Dos Quilombos,2022,Matrícula,Total,Educação Profissional,3725.0
3718,2708.0,Serrana Dos Quilombos,2022,Matrícula,Total,Educação de Jovens e Adultos (EJA),12450.0
3719,2708.0,Serrana Dos Quilombos,2022,Matrícula,Total,Ensino Fundamental,38684.0
3720,2708.0,Serrana Dos Quilombos,2022,Matrícula,Total,Ensino Médio,10555.0
3721,2709.0,Norte,2007,Matrícula,Estadual,Educação Infantil,40.0
3722,2709.0,Norte,2007,Matrícula,Estadual,Educação Profissional,540.0
3723,2709.0,Norte,2007,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3076.0
3724,2709.0,Norte,2007,Matrícula,Estadual,Ensino Fundamental,4586.0
3725,2709.0,Norte,2007,Matrícula,Estadual,Ensino Médio,6272.0
3726,2709.0,Norte,2007,Matrícula,Municipal,Educação Infantil,6918.0
3727,2709.0,Norte,2007,Matrícula,Municipal,Educação Profissional,0.0
3728,2709.0,Norte,2007,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6250.0
3729,2709.0,Norte,2007,Matrícula,Municipal,Ensino Fundamental,44319.0
3730,2709.0,Norte,2007,Matrícula,Municipal,Ensino Médio,0.0
3731,2709.0,Norte,2007,Matrícula,Privada,Educação Infantil,721.0
3732,2709.0,Norte,2007,Matrícula,Privada,Educação Profissional,107.0
3733,2709.0,Norte,2007,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3734,2709.0,Norte,2007,Matrícula,Privada,Ensino Fundamental,900.0
3735,2709.0,Norte,2007,Matrícula,Privada,Ensino Médio,157.0
3736,2709.0,Norte,2007,Matrícula,Pública,Educação Infantil,6958.0
3737,2709.0,Norte,2007,Matrícula,Pública,Educação Profissional,540.0
3738,2709.0,Norte,2007,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9326.0
3739,2709.0,Norte,2007,Matrícula,Pública,Ensino Fundamental,48905.0
3740,2709.0,Norte,2007,Matrícula,Pública,Ensino Médio,6272.0
3741,2709.0,Norte,2007,Matrícula,Total,Educação Infantil,7679.0
3742,2709.0,Norte,2007,Matrícula,Total,Educação Profissional,647.0
3743,2709.0,Norte,2007,Matrícula,Total,Educação de Jovens e Adultos (EJA),9326.0
3744,2709.0,Norte,2007,Matrícula,Total,Ensino Fundamental,49805.0
3745,2709.0,Norte,2007,Matrícula,Total,Ensino Médio,6429.0
3746,2709.0,Norte,2008,Matrícula,Estadual,Educação Infantil,0.0
3747,2709.0,Norte,2008,Matrícula,Estadual,Educação Profissional,598.0
3748,2709.0,Norte,2008,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2886.0
3749,2709.0,Norte,2008,Matrícula,Estadual,Ensino Fundamental,3962.0
3750,2709.0,Norte,2008,Matrícula,Estadual,Ensino Médio,6229.0
3751,2709.0,Norte,2008,Matrícula,Municipal,Educação Infantil,6861.0
3752,2709.0,Norte,2008,Matrícula,Municipal,Educação Profissional,0.0
3753,2709.0,Norte,2008,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6071.0
3754,2709.0,Norte,2008,Matrícula,Municipal,Ensino Fundamental,45067.0
3755,2709.0,Norte,2008,Matrícula,Municipal,Ensino Médio,0.0
3756,2709.0,Norte,2008,Matrícula,Privada,Educação Infantil,492.0
3757,2709.0,Norte,2008,Matrícula,Privada,Educação Profissional,89.0
3758,2709.0,Norte,2008,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3759,2709.0,Norte,2008,Matrícula,Privada,Ensino Fundamental,558.0
3760,2709.0,Norte,2008,Matrícula,Privada,Ensino Médio,161.0
3761,2709.0,Norte,2008,Matrícula,Pública,Educação Infantil,6861.0
3762,2709.0,Norte,2008,Matrícula,Pública,Educação Profissional,598.0
3763,2709.0,Norte,2008,Matrícula,Pública,Educação de Jovens e Adultos (EJA),8957.0
3764,2709.0,Norte,2008,Matrícula,Pública,Ensino Fundamental,49029.0
3765,2709.0,Norte,2008,Matrícula,Pública,Ensino Médio,6229.0
3766,2709.0,Norte,2008,Matrícula,Total,Educação Infantil,7353.0
3767,2709.0,Norte,2008,Matrícula,Total,Educação Profissional,687.0
3768,2709.0,Norte,2008,Matrícula,Total,Educação de Jovens e Adultos (EJA),8957.0
3769,2709.0,Norte,2008,Matrícula,Total,Ensino Fundamental,49587.0
3770,2709.0,Norte,2008,Matrícula,Total,Ensino Médio,6390.0
3771,2709.0,Norte,2009,Matrícula,Estadual,Educação Infantil,0.0
3772,2709.0,Norte,2009,Matrícula,Estadual,Educação Profissional,702.0
3773,2709.0,Norte,2009,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2782.0
3774,2709.0,Norte,2009,Matrícula,Estadual,Ensino Fundamental,3500.0
3775,2709.0,Norte,2009,Matrícula,Estadual,Ensino Médio,6448.0
3776,2709.0,Norte,2009,Matrícula,Municipal,Educação Infantil,6827.0
3777,2709.0,Norte,2009,Matrícula,Municipal,Educação Profissional,0.0
3778,2709.0,Norte,2009,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6586.0
3779,2709.0,Norte,2009,Matrícula,Municipal,Ensino Fundamental,45308.0
3780,2709.0,Norte,2009,Matrícula,Municipal,Ensino Médio,57.0
3781,2709.0,Norte,2009,Matrícula,Privada,Educação Infantil,464.0
3782,2709.0,Norte,2009,Matrícula,Privada,Educação Profissional,0.0
3783,2709.0,Norte,2009,Matrícula,Privada,Educação de Jovens e Adultos (EJA),67.0
3784,2709.0,Norte,2009,Matrícula,Privada,Ensino Fundamental,808.0
3785,2709.0,Norte,2009,Matrícula,Privada,Ensino Médio,104.0
3786,2709.0,Norte,2009,Matrícula,Pública,Educação Infantil,6827.0
3787,2709.0,Norte,2009,Matrícula,Pública,Educação Profissional,702.0
3788,2709.0,Norte,2009,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9368.0
3789,2709.0,Norte,2009,Matrícula,Pública,Ensino Fundamental,48808.0
3790,2709.0,Norte,2009,Matrícula,Pública,Ensino Médio,6505.0
3791,2709.0,Norte,2009,Matrícula,Total,Educação Infantil,7291.0
3792,2709.0,Norte,2009,Matrícula,Total,Educação Profissional,702.0
3793,2709.0,Norte,2009,Matrícula,Total,Educação de Jovens e Adultos (EJA),9435.0
3794,2709.0,Norte,2009,Matrícula,Total,Ensino Fundamental,49616.0
3795,2709.0,Norte,2009,Matrícula,Total,Ensino Médio,6609.0
3796,2709.0,Norte,2010,Matrícula,Estadual,Educação Infantil,0.0
3797,2709.0,Norte,2010,Matrícula,Estadual,Educação Profissional,831.0
3798,2709.0,Norte,2010,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2160.0
3799,2709.0,Norte,2010,Matrícula,Estadual,Ensino Fundamental,3088.0
3800,2709.0,Norte,2010,Matrícula,Estadual,Ensino Médio,6575.0
3801,2709.0,Norte,2010,Matrícula,Municipal,Educação Infantil,7140.0
3802,2709.0,Norte,2010,Matrícula,Municipal,Educação Profissional,0.0
3803,2709.0,Norte,2010,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6150.0
3804,2709.0,Norte,2010,Matrícula,Municipal,Ensino Fundamental,43007.0
3805,2709.0,Norte,2010,Matrícula,Municipal,Ensino Médio,105.0
3806,2709.0,Norte,2010,Matrícula,Privada,Educação Infantil,285.0
3807,2709.0,Norte,2010,Matrícula,Privada,Educação Profissional,0.0
3808,2709.0,Norte,2010,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3809,2709.0,Norte,2010,Matrícula,Privada,Ensino Fundamental,830.0
3810,2709.0,Norte,2010,Matrícula,Privada,Ensino Médio,198.0
3811,2709.0,Norte,2010,Matrícula,Pública,Educação Infantil,7140.0
3812,2709.0,Norte,2010,Matrícula,Pública,Educação Profissional,831.0
3813,2709.0,Norte,2010,Matrícula,Pública,Educação de Jovens e Adultos (EJA),8310.0
3814,2709.0,Norte,2010,Matrícula,Pública,Ensino Fundamental,46095.0
3815,2709.0,Norte,2010,Matrícula,Pública,Ensino Médio,6680.0
3816,2709.0,Norte,2010,Matrícula,Total,Educação Infantil,7425.0
3817,2709.0,Norte,2010,Matrícula,Total,Educação Profissional,831.0
3818,2709.0,Norte,2010,Matrícula,Total,Educação de Jovens e Adultos (EJA),8310.0
3819,2709.0,Norte,2010,Matrícula,Total,Ensino Fundamental,46925.0
3820,2709.0,Norte,2010,Matrícula,Total,Ensino Médio,6878.0
3821,2709.0,Norte,2011,Matrícula,Estadual,Educação Infantil,0.0
3822,2709.0,Norte,2011,Matrícula,Estadual,Educação Profissional,684.0
3823,2709.0,Norte,2011,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),3434.0
3824,2709.0,Norte,2011,Matrícula,Estadual,Ensino Fundamental,2526.0
3825,2709.0,Norte,2011,Matrícula,Estadual,Ensino Médio,6753.0
3826,2709.0,Norte,2011,Matrícula,Federal,Educação Infantil,0.0
3827,2709.0,Norte,2011,Matrícula,Federal,Educação Profissional,203.0
3828,2709.0,Norte,2011,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
3829,2709.0,Norte,2011,Matrícula,Federal,Ensino Fundamental,0.0
3830,2709.0,Norte,2011,Matrícula,Federal,Ensino Médio,203.0
3831,2709.0,Norte,2011,Matrícula,Municipal,Educação Infantil,7371.0
3832,2709.0,Norte,2011,Matrícula,Municipal,Educação Profissional,0.0
3833,2709.0,Norte,2011,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6454.0
3834,2709.0,Norte,2011,Matrícula,Municipal,Ensino Fundamental,42146.0
3835,2709.0,Norte,2011,Matrícula,Municipal,Ensino Médio,0.0
3836,2709.0,Norte,2011,Matrícula,Privada,Educação Infantil,400.0
3837,2709.0,Norte,2011,Matrícula,Privada,Educação Profissional,0.0
3838,2709.0,Norte,2011,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3839,2709.0,Norte,2011,Matrícula,Privada,Ensino Fundamental,1017.0
3840,2709.0,Norte,2011,Matrícula,Privada,Ensino Médio,158.0
3841,2709.0,Norte,2011,Matrícula,Pública,Educação Infantil,7371.0
3842,2709.0,Norte,2011,Matrícula,Pública,Educação Profissional,887.0
3843,2709.0,Norte,2011,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9888.0
3844,2709.0,Norte,2011,Matrícula,Pública,Ensino Fundamental,44672.0
3845,2709.0,Norte,2011,Matrícula,Pública,Ensino Médio,6956.0
3846,2709.0,Norte,2011,Matrícula,Total,Educação Infantil,7771.0
3847,2709.0,Norte,2011,Matrícula,Total,Educação Profissional,887.0
3848,2709.0,Norte,2011,Matrícula,Total,Educação de Jovens e Adultos (EJA),9888.0
3849,2709.0,Norte,2011,Matrícula,Total,Ensino Fundamental,45689.0
3850,2709.0,Norte,2011,Matrícula,Total,Ensino Médio,7114.0
3851,2709.0,Norte,2012,Matrícula,Estadual,Educação Infantil,0.0
3852,2709.0,Norte,2012,Matrícula,Estadual,Educação Profissional,580.0
3853,2709.0,Norte,2012,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),2586.0
3854,2709.0,Norte,2012,Matrícula,Estadual,Ensino Fundamental,1991.0
3855,2709.0,Norte,2012,Matrícula,Estadual,Ensino Médio,6505.0
3856,2709.0,Norte,2012,Matrícula,Federal,Educação Infantil,0.0
3857,2709.0,Norte,2012,Matrícula,Federal,Educação Profissional,268.0
3858,2709.0,Norte,2012,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
3859,2709.0,Norte,2012,Matrícula,Federal,Ensino Fundamental,0.0
3860,2709.0,Norte,2012,Matrícula,Federal,Ensino Médio,268.0
3861,2709.0,Norte,2012,Matrícula,Municipal,Educação Infantil,7529.0
3862,2709.0,Norte,2012,Matrícula,Municipal,Educação Profissional,0.0
3863,2709.0,Norte,2012,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),6646.0
3864,2709.0,Norte,2012,Matrícula,Municipal,Ensino Fundamental,40403.0
3865,2709.0,Norte,2012,Matrícula,Municipal,Ensino Médio,0.0
3866,2709.0,Norte,2012,Matrícula,Privada,Educação Infantil,581.0
3867,2709.0,Norte,2012,Matrícula,Privada,Educação Profissional,0.0
3868,2709.0,Norte,2012,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
3869,2709.0,Norte,2012,Matrícula,Privada,Ensino Fundamental,1283.0
3870,2709.0,Norte,2012,Matrícula,Privada,Ensino Médio,160.0
3871,2709.0,Norte,2012,Matrícula,Pública,Educação Infantil,7529.0
3872,2709.0,Norte,2012,Matrícula,Pública,Educação Profissional,848.0
3873,2709.0,Norte,2012,Matrícula,Pública,Educação de Jovens e Adultos (EJA),9232.0
3874,2709.0,Norte,2012,Matrícula,Pública,Ensino Fundamental,42394.0
3875,2709.0,Norte,2012,Matrícula,Pública,Ensino Médio,6773.0
3876,2709.0,Norte,2012,Matrícula,Total,Educação Infantil,8110.0
3877,2709.0,Norte,2012,Matrícula,Total,Educação Profissional,848.0
3878,2709.0,Norte,2012,Matrícula,Total,Educação de Jovens e Adultos (EJA),9232.0
3879,2709.0,Norte,2012,Matrícula,Total,Ensino Fundamental,43677.0
3880,2709.0,Norte,2012,Matrícula,Total,Ensino Médio,6933.0
3881,2709.0,Norte,2013,Matrícula,Estadual,Educação Infantil,0.0
3882,2709.0,Norte,2013,Matrícula,Estadual,Educação Profissional,678.0
3883,2709.0,Norte,2013,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1713.0
